timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1734174952597,37.481184,126.945058,0.427842,-3.057217,-9.257936,-1.055573,-1.374450,0.238679,0.148170,54.299999,false,true,false,false
1734174952633,37.481184,126.945058,0.427842,-3.284341,-9.175467,-1.092743,1.371374,0.697300,-0.693332,54.299999,false,true,false,false
1734174952659,37.481184,126.945058,0.427842,-3.284341,-9.175467,-1.092743,1.371374,0.697300,-0.693332,54.299999,false,true,false,false
1734174953451,37.481187,126.945060,0.460612,-0.487629,-9.559185,2.134072,-2.098109,-0.618866,-0.474890,54.299999,false,true,false,false
1734174953480,37.481187,126.945060,0.460612,-0.487629,-9.559185,2.134072,-2.098109,-0.618866,-0.474890,54.299999,false,true,false,false
1734174953515,37.481187,126.945060,0.460612,-0.482142,-9.724432,1.171759,-0.877765,-0.566146,-0.908397,54.299999,false,true,false,false
1734174954340,37.481191,126.945062,0.471344,-2.548759,-9.459262,-0.443161,2.043582,-1.061160,2.272331,54.299999,false,true,false,false
1734174954376,37.481191,126.945062,0.471344,-2.548759,-9.459262,-0.443161,2.043582,-1.061160,2.272331,54.299999,false,true,false,false
1734174954395,37.481191,126.945062,0.471344,-2.548759,-9.459262,-0.443161,2.043582,-1.061160,2.272331,54.299999,false,true,false,false
1734174954810,37.481193,126.945063,0.472757,-0.221429,-9.673882,1.592800,-3.187915,-0.834569,0.229187,54.299999,false,true,false,false
1734174954841,37.481193,126.945063,0.472757,-0.221429,-9.673882,1.592800,-3.187915,-0.834569,0.229187,54.299999,false,true,false,false
1734174954861,37.481193,126.945063,0.472757,-0.221429,-9.673882,1.592800,-3.187915,-0.834569,0.229187,54.299999,false,true,false,false
1734174955722,37.481197,126.945063,0.489210,-1.607172,-9.631154,-0.910005,0.826662,3.683658,3.830931,54.299999,false,true,false,false
1734174955761,37.481197,126.945063,0.489210,-1.607172,-9.631154,-0.910005,0.826662,3.683658,3.830931,54.299999,false,true,false,false
1734174955792,37.481197,126.945063,0.489210,-1.607172,-9.631154,-0.910005,0.826662,3.683658,3.830931,54.299999,false,true,false,false
1734174956156,37.481299,126.944941,0.000000,-0.499790,-9.731256,1.105870,-1.446696,0.451032,0.141509,54.099998,false,true,false,false
1734174956306,37.481206,126.945057,0.541185,-0.786181,-9.769488,0.329896,1.609787,-4.007048,-0.787189,54.099998,false,true,false,false
1734174956335,37.481206,126.945057,0.541185,-0.786181,-9.769488,0.329896,1.609787,-4.007048,-0.787189,54.099998,false,true,false,false
1734174956357,37.481206,126.945057,0.541185,-0.786181,-9.769488,0.329896,1.609787,-4.007048,-0.787189,54.099998,false,true,false,false
1734174956938,37.481213,126.945055,0.599299,-1.399255,-9.699796,0.355214,-1.983752,0.886440,-0.103823,54.099998,false,true,false,false
1734174956969,37.481213,126.945055,0.599299,-1.399255,-9.699796,0.355214,-1.983752,0.886440,-0.103823,54.099998,false,true,false,false
1734174956994,37.481213,126.945055,0.599299,-1.399255,-9.699796,0.355214,-1.983752,0.886440,-0.103823,54.099998,false,true,false,false
1734174958184,37.481218,126.945055,0.472637,-3.426421,-9.098845,-1.280952,-1.266215,0.249576,-0.447661,54.099998,false,true,false,false
1734174958220,37.481218,126.945055,0.472637,-3.576232,-8.894434,-2.066325,2.048731,1.074672,-1.302317,54.099998,false,true,false,false
1734174958250,37.481218,126.945055,0.472637,-3.576232,-8.894434,-2.066325,2.048731,1.074672,-1.302317,54.099998,false,true,false,false
1734174959121,37.481219,126.945054,0.413853,-0.138862,-9.620007,1.898999,-2.779670,-2.044844,-1.676338,54.099998,false,true,false,false
1734174959156,37.481219,126.945054,0.413853,-0.138862,-9.620007,1.898999,-2.779670,-2.044844,-1.676338,54.099998,false,true,false,false
1734174959181,37.481219,126.945054,0.413853,-0.138862,-9.620007,1.898999,-2.779670,-2.044844,-1.676338,54.099998,false,true,false,false
1734174959859,37.481221,126.945053,0.420762,-3.275091,-9.223989,-0.601470,0.452327,-2.519870,1.173684,54.099998,false,true,false,false
1734174959890,37.481221,126.945053,0.420762,-3.275091,-9.223989,-0.601470,0.452327,-2.519870,1.173684,54.099998,false,true,false,false
1734174959919,37.481221,126.945053,0.420762,-3.275091,-9.223989,-0.601470,0.452327,-2.519870,1.173684,54.099998,false,true,false,false
1734174960579,37.481224,126.945051,0.450601,-0.279361,-9.800090,0.224334,-1.439676,1.252490,1.516250,54.099998,false,true,false,false
1734174960623,37.481224,126.945051,0.450601,-0.279361,-9.800090,0.224334,-1.439676,1.252490,1.516250,54.099998,false,true,false,false
1734174960647,37.481224,126.945051,0.450601,-0.279361,-9.800090,0.224334,-1.439676,1.252490,1.516250,54.099998,false,true,false,false
1734174961143,37.481307,126.944806,0.000000,-3.005814,-9.264633,-1.140931,-1.780195,0.511132,-1.157502,54.000000,false,true,false,false
1734174961178,37.481226,126.945049,0.452405,-3.005814,-9.264633,-1.140931,-1.780195,0.511132,-1.157502,54.000000,false,true,false,false
1734174961196,37.481226,126.945049,0.452405,-3.005814,-9.264633,-1.140931,-1.780195,0.511132,-1.157502,54.000000,false,true,false,false
1734174961234,37.481226,126.945049,0.452405,-3.005814,-9.264633,-1.140931,-1.780195,0.511132,-1.157502,54.000000,false,true,false,false
1734174961874,37.481250,126.945019,0.666813,-0.090420,-9.769455,0.848424,-2.026054,0.563450,-3.338394,54.000000,false,true,false,false
1734174961908,37.481250,126.945019,0.666813,-0.090420,-9.769455,0.848424,-2.026054,0.563450,-3.338394,54.000000,false,true,false,false
1734174961932,37.481250,126.945019,0.666813,-0.090420,-9.769455,0.848424,-2.026054,0.563450,-3.338394,54.000000,false,true,false,false
1734174962601,37.481264,126.945009,0.803011,-2.185569,-9.548401,-0.470645,2.247818,5.222078,4.931043,54.000000,false,true,false,false
1734174962633,37.481264,126.945009,0.803011,-2.185569,-9.548401,-0.470645,2.247818,5.222078,4.931043,54.000000,false,true,false,false
1734174962660,37.481264,126.945009,0.803011,-2.185569,-9.548401,-0.470645,2.247818,5.222078,4.931043,54.000000,false,true,false,false
1734174963062,37.481271,126.945005,0.807364,-1.045758,-9.554688,1.945379,-2.009243,-2.450138,-1.488086,54.000000,false,true,false,false
1734174963100,37.481271,126.945005,0.807364,-1.045758,-9.554688,1.945379,-2.009243,-2.450138,-1.488086,54.000000,false,true,false,false
1734174963129,37.481271,126.945005,0.807364,-1.045758,-9.554688,1.945379,-2.009243,-2.450138,-1.488086,54.000000,false,true,false,false
1734174963828,37.481280,126.945003,0.861900,-2.018008,-9.594719,-0.197348,1.776193,2.170000,5.103367,54.000000,false,true,false,false
1734174963851,37.481280,126.945003,0.861900,-2.018008,-9.594719,-0.197348,1.776193,2.170000,5.103367,54.000000,false,true,false,false
1734174963871,37.481280,126.945003,0.861900,-2.018008,-9.594719,-0.197348,1.776193,2.170000,5.103367,54.000000,false,true,false,false
1734174964321,37.481286,126.945000,0.868988,-0.076777,-9.582333,2.083994,-4.704444,-1.313978,-2.038504,54.000000,false,true,false,false
1734174964357,37.481286,126.945000,0.868988,-0.076777,-9.582333,2.083994,-4.704444,-1.313978,-2.038504,54.000000,false,true,false,false
1734174964379,37.481286,126.945000,0.868988,-0.076777,-9.582333,2.083994,-4.704444,-1.313978,-2.038504,54.000000,false,true,false,false
1734174965161,37.481293,126.944994,0.814675,-3.053022,-9.308538,-0.447311,2.533480,-4.496728,0.641241,54.000000,false,true,false,false
1734174965197,37.481293,126.944994,0.814675,-3.053022,-9.308538,-0.447311,2.533480,-4.496728,0.641241,54.000000,false,true,false,false
1734174965220,37.481293,126.944994,0.814675,-1.004585,-9.738082,-0.575004,-0.625867,1.044436,3.644371,54.000000,false,true,false,false
1734174965801,37.481297,126.944987,0.846406,-1.443293,-9.699800,-0.026749,0.030714,-4.086313,4.281245,54.000000,false,true,false,false
1734174965831,37.481297,126.944987,0.846406,-1.443293,-9.699800,-0.026749,0.030714,-4.086313,4.281245,54.000000,false,true,false,false
1734174965860,37.481297,126.944987,0.846406,-1.443293,-9.699800,-0.026749,0.030714,-4.086313,4.281245,54.000000,false,true,false,false
1734174966145,37.481353,126.944814,0.000000,-3.693400,-9.044000,-0.857159,2.651922,1.159594,-1.259315,54.000000,false,true,false,false
1734174966544,37.481311,126.944960,0.939029,-1.222877,-9.683443,-0.951546,-0.137029,-1.346944,4.818182,54.000000,false,true,false,false
1734174966575,37.481311,126.944960,0.939029,-1.222877,-9.683443,-0.951546,-0.137029,-1.346944,4.818182,54.000000,false,true,false,false
1734174966598,37.481311,126.944960,0.939029,-1.222877,-9.683443,-0.951546,-0.137029,-1.346944,4.818182,54.000000,false,true,false,false
1734174966910,37.481281,126.944778,0.543955,-0.447212,-9.647525,1.701556,0.344261,-1.794664,-2.422211,45.591263,false,true,false,false
1734174967789,37.481323,126.944937,0.932881,-1.158500,-9.674478,-1.110223,-1.635533,1.263348,6.241296,54.000000,false,true,false,false
1734174967823,37.481323,126.944937,0.932881,-1.158500,-9.674478,-1.110223,-1.635533,1.263348,6.241296,54.000000,false,true,false,false
1734174967843,37.481323,126.944937,0.932881,-1.158500,-9.674478,-1.110223,-1.635533,1.263348,6.241296,54.000000,false,true,false,false
1734174967928,37.481292,126.944764,0.563165,-1.158500,-9.674478,-1.110223,-1.635533,1.263348,6.241296,46.079627,false,true,false,false
1734174968933,37.481319,126.944757,0.572441,-2.927396,-9.355882,-0.260328,-0.546591,1.789905,-2.708482,61.851643,false,true,false,false
1734174968962,37.481330,126.944925,0.938514,-2.927396,-9.355882,-0.260328,-0.546591,1.789905,-2.708482,54.000000,false,true,false,false
1734174968986,37.481330,126.944925,0.938514,-2.362873,-9.438159,-1.228028,2.978183,4.132309,5.626176,54.000000,false,true,false,false
1734174969008,37.481330,126.944925,0.938514,-2.362873,-9.438159,-1.228028,2.978183,4.132309,5.626176,54.000000,false,true,false,false
1734174969659,37.481336,126.944917,0.936270,-1.300599,-9.719563,-0.092574,-0.593215,-7.907148,4.327917,54.000000,false,true,false,false
1734174969693,37.481336,126.944917,0.936270,-1.300599,-9.719563,-0.092574,-0.593215,-7.907148,4.327917,54.000000,false,true,false,false
1734174969719,37.481336,126.944917,0.936270,-3.987067,-8.951694,-0.374920,5.107554,3.550075,0.614340,54.000000,false,true,false,false
1734174969912,37.481320,126.944753,0.003520,-3.138834,-9.260293,-0.751397,1.213895,1.256178,-1.123263,63.579333,false,true,false,false
1734174970300,37.481341,126.944911,0.940883,-2.755380,-9.410066,-0.168559,3.389844,-0.449556,3.235531,54.000000,false,true,false,false
1734174970333,37.481341,126.944911,0.940883,-2.755380,-9.410066,-0.168559,3.389844,-0.449556,3.235531,54.000000,false,true,false,false
1734174970358,37.481341,126.944911,0.940883,-2.755380,-9.410066,-0.168559,3.389844,-0.449556,3.235531,54.000000,false,true,false,false
1734174970956,37.481320,126.944749,0.366312,-3.043809,-9.306987,0.534082,0.757346,-5.302732,-1.046441,66.318915,false,true,false,false
1734174970985,37.481345,126.944905,1.015211,-4.189573,-8.865856,0.118456,3.057116,3.392412,-0.398578,54.000000,false,true,false,false
1734174971007,37.481345,126.944905,1.015211,-4.189573,-8.865856,0.118456,3.057116,3.392412,-0.398578,54.000000,false,true,false,false
1734174971032,37.481345,126.944905,1.015211,-4.189573,-8.865856,0.118456,3.057116,3.392412,-0.398578,54.000000,false,true,false,false
1734174971152,37.481365,126.944820,0.000000,-2.885247,-9.344256,0.728171,-7.338293,2.520482,-3.948372,54.000000,false,true,false,false
1734174971480,37.481352,126.944888,1.024252,-2.392927,-9.497590,-0.489407,1.985913,-2.215144,6.276491,54.000000,false,true,false,false
1734174971513,37.481352,126.944888,1.024252,-1.540864,-9.475255,2.003834,-0.906010,1.327487,0.237139,54.000000,false,true,false,false
1734174971538,37.481352,126.944888,1.024252,-1.540864,-9.475255,2.003834,-0.906010,1.327487,0.237139,54.000000,false,true,false,false
1734174971927,37.481333,126.944780,0.002289,-2.757113,-9.380287,0.760730,7.363557,-16.054214,-1.340126,68.079347,false,true,false,false
1734174972584,37.481357,126.944866,1.099873,-3.490124,-9.164279,0.071133,6.413444,0.250367,1.774797,54.000000,false,true,false,false
1734174972619,37.481357,126.944866,1.099873,-1.856563,-9.568164,1.083390,-0.336526,1.264773,-3.293238,54.000000,false,true,false,false
1734174972641,37.481357,126.944866,1.099873,-1.856563,-9.568164,1.083390,-0.336526,1.264773,-3.293238,54.000000,false,true,false,false
1734174972911,37.481339,126.944795,0.264132,-0.471685,-9.543754,2.205550,-3.605640,0.325778,-2.047533,69.200173,false,true,false,false
1734174973661,37.481351,126.944849,1.054302,-3.167831,-9.279953,-0.131683,-5.793965,-2.631499,-5.087976,54.000000,false,true,false,false
1734174973699,37.481351,126.944849,1.054302,-3.435435,-9.184504,0.112963,3.524021,-4.393313,-1.511176,54.000000,false,true,false,false
1734174973723,37.481351,126.944849,1.054302,-3.435435,-9.184504,0.112963,3.524021,-4.393313,-1.511176,54.000000,false,true,false,false
1734174973943,37.481341,126.944795,0.042961,-1.990020,-9.597954,0.298444,1.147261,-0.912891,2.416581,70.012784,false,true,false,false
1734174974260,37.481346,126.944843,1.017343,0.101795,-9.559324,2.186136,-4.610076,-3.175734,-0.177401,54.000000,false,true,false,false
1734174974300,37.481346,126.944843,1.017343,0.101795,-9.559324,2.186136,-4.610076,-3.175734,-0.177401,54.000000,false,true,false,false
1734174974323,37.481346,126.944843,1.017343,0.101795,-9.559324,2.186136,-4.610076,-3.175734,-0.177401,54.000000,false,true,false,false
1734174974920,37.481343,126.944795,0.048209,-3.287676,-9.238193,-0.129946,-1.922406,0.221330,-3.116592,70.597516,false,true,false,false
1734174974949,37.481341,126.944840,1.041176,-3.440987,-9.181336,0.180619,8.363765,-9.223491,-11.756883,54.000000,false,true,false,false
1734174974982,37.481341,126.944840,1.041176,-3.440987,-9.181336,0.180619,8.363765,-9.223491,-11.756883,54.000000,false,true,false,false
1734174974998,37.481341,126.944840,1.041176,-3.440987,-9.181336,0.180619,8.363765,-9.223491,-11.756883,54.000000,false,true,false,false
1734174975562,37.481335,126.944836,1.008005,0.019939,-9.526692,2.326375,-3.395763,-2.200407,-0.873094,54.000000,false,true,false,false
1734174975593,37.481335,126.944836,1.008005,0.019939,-9.526692,2.326375,-3.395763,-2.200407,-0.873094,54.000000,false,true,false,false
1734174975617,37.481335,126.944836,1.008005,0.019939,-9.526692,2.326375,-3.395763,-2.200407,-0.873094,54.000000,false,true,false,false
1734174975921,37.481343,126.944794,0.021774,-4.131489,-8.873748,-0.597843,3.705321,1.973359,1.059924,71.016279,false,true,false,false
1734174976221,37.481339,126.944832,0.000000,-3.542045,-9.143925,-0.112568,5.373610,-5.796493,-4.161082,54.000000,false,true,false,false
1734174976242,37.481331,126.944833,0.910197,-3.542045,-9.143925,-0.112568,5.373610,-5.796493,-4.161082,54.000000,false,true,false,false
1734174976263,37.481331,126.944833,0.910197,-3.542045,-9.143925,-0.112568,5.373610,-5.796493,-4.161082,54.000000,false,true,false,false
1734174976284,37.481331,126.944833,0.910197,-3.542045,-9.143925,-0.112568,5.373610,-5.796493,-4.161082,54.000000,false,true,false,false
1734174976841,37.481325,126.944832,0.992689,-0.423239,-9.580330,2.051422,-1.307769,-2.015088,-0.966849,54.000000,false,true,false,false
1734174976876,37.481325,126.944832,0.992689,-0.423239,-9.580330,2.051422,-1.307769,-2.015088,-0.966849,54.000000,false,true,false,false
1734174976900,37.481325,126.944832,0.992689,-0.423239,-9.580330,2.051422,-1.307769,-2.015088,-0.966849,54.000000,false,true,false,false
1734174976973,37.481344,126.944793,0.022889,-0.744763,-9.736723,0.900878,-2.054059,0.059060,-1.135509,71.416881,false,true,false,false
1734174977561,37.481318,126.944830,0.983737,-3.966634,-8.951312,-0.556779,3.435121,0.635950,0.085121,54.000000,false,true,false,false
1734174977592,37.481318,126.944830,0.983737,-3.966634,-8.951312,-0.556779,3.435121,0.635950,0.085121,54.000000,false,true,false,false
1734174977615,37.481318,126.944830,0.983737,-3.966634,-8.951312,-0.556779,3.435121,0.635950,0.085121,54.000000,false,true,false,false
1734174977929,37.481343,126.944791,0.016533,-1.178361,-9.690548,0.935301,-2.843898,0.360044,0.640084,71.749599,false,true,false,false
1734174978119,37.481314,126.944828,0.922214,-0.202064,-9.589208,2.043612,-1.663019,-1.896077,-1.042836,54.000000,false,true,false,false
1734174978151,37.481314,126.944828,0.922214,-0.202064,-9.589208,2.043612,-1.663019,-1.896077,-1.042836,54.000000,false,true,false,false
1734174978172,37.481314,126.944828,0.922214,-0.475276,-9.795111,-0.008495,-1.569372,3.514821,2.570291,54.000000,false,true,false,false
1734174978839,37.481308,126.944827,1.022627,-3.734966,-9.064184,-0.246370,1.996776,-1.109078,-0.452737,54.000000,false,true,false,false
1734174978865,37.481308,126.944827,1.022627,-3.734966,-9.064184,-0.246370,1.996776,-1.109078,-0.452737,54.000000,false,true,false,false
1734174978888,37.481308,126.944827,1.022627,-1.820062,-9.588648,-0.956715,1.219117,2.839094,3.365282,54.000000,false,true,false,false
1734174978965,37.481342,126.944790,0.003951,-1.820062,-9.588648,-0.956715,1.219117,2.839094,3.365282,72.141668,false,true,false,false
1734174979377,37.481304,126.944825,0.929938,0.009824,-9.635792,1.822504,-2.375295,-0.570990,-0.958197,54.000000,false,true,false,false
1734174979408,37.481304,126.944825,0.929938,0.009824,-9.635792,1.822504,-2.375295,-0.570990,-0.958197,54.000000,false,true,false,false
1734174979434,37.481304,126.944825,0.929938,-0.941150,-9.761275,0.042534,-1.697260,-1.127853,4.573487,54.000000,false,true,false,false
1734174979940,37.481341,126.944789,0.013399,-4.116136,-8.900291,-0.110795,0.493709,2.208199,-0.858856,72.466203,false,true,false,false
1734174979974,37.481300,126.944824,1.008442,-3.671962,-9.092772,0.090819,0.118967,-2.622356,0.273099,54.000000,false,true,false,false
1734174979999,37.481300,126.944824,1.008442,-3.671962,-9.092772,0.090819,0.118967,-2.622356,0.273099,54.000000,false,true,false,false
1734174980023,37.481300,126.944824,1.008442,-3.671962,-9.092772,0.090819,0.118967,-2.622356,0.273099,54.000000,false,true,false,false
1734174980642,37.481294,126.944819,0.989222,-0.152639,-9.591537,2.036951,-2.813776,-2.468357,-0.437624,54.000000,false,true,false,false
1734174980676,37.481294,126.944819,0.989222,-0.152639,-9.591537,2.036951,-2.813776,-2.468357,-0.437624,54.000000,false,true,false,false
1734174980698,37.481294,126.944819,0.989222,-1.374561,-9.699854,0.440012,-0.279832,-7.316336,3.517603,54.000000,false,true,false,false
1734174980914,37.481340,126.944789,0.004616,-3.346701,-9.204980,-0.488037,1.481618,1.631821,1.620495,72.759282,false,true,false,false
1734174981256,37.481301,126.944809,0.000000,-3.860166,-9.014905,-0.026455,4.738838,-3.914083,-0.540971,54.099998,false,true,false,false
1734174981280,37.481292,126.944816,0.918284,-3.860166,-9.014905,-0.026455,4.738838,-3.914083,-0.540971,54.099998,false,true,false,false
1734174981299,37.481292,126.944816,0.918284,-3.860166,-9.014905,-0.026455,4.738838,-3.914083,-0.540971,54.099998,false,true,false,false
1734174981323,37.481292,126.944816,0.918284,-3.860166,-9.014905,-0.026455,4.738838,-3.914083,-0.540971,54.099998,false,true,false,false
1734174981873,37.481287,126.944810,0.994652,-0.366062,-9.554853,2.177354,-2.447125,-1.396524,-0.812659,54.099998,false,true,false,false
1734174981898,37.481287,126.944810,0.994652,-0.366062,-9.554853,2.177354,-2.447125,-1.396524,-0.812659,54.099998,false,true,false,false
1734174981928,37.481287,126.944810,0.994652,-0.366062,-9.554853,2.177354,-2.447125,-1.396524,-0.812659,54.099998,false,true,false,false
1734174981973,37.481340,126.944789,0.006433,-0.777223,-9.737114,0.868563,-1.396712,-3.809579,2.473743,73.046890,false,true,false,false
1734174982725,37.481281,126.944805,0.963444,-2.207546,-9.525453,-0.750061,1.288173,-0.808221,3.919984,54.099998,false,true,false,false
1734174982757,37.481281,126.944805,0.963444,-2.207546,-9.525453,-0.750061,1.288173,-0.808221,3.919984,54.099998,false,true,false,false
1734174982781,37.481281,126.944805,0.963444,-2.207546,-9.525453,-0.750061,1.288173,-0.808221,3.919984,54.099998,false,true,false,false
1734174982909,37.481337,126.944790,0.066803,-0.800527,-9.727423,0.952056,-3.367778,1.143910,-0.466033,73.341901,false,true,false,false
1734174983898,37.481336,126.944790,0.021961,-3.751616,-9.055446,-0.306881,0.028632,1.264414,-0.672348,73.585478,false,true,false,false
1734174983926,37.481276,126.944800,0.944993,-2.339964,-9.497396,-0.702860,2.289685,1.495674,3.743496,54.099998,false,true,false,false
1734174983945,37.481276,126.944800,0.944993,-2.339964,-9.497396,-0.702860,2.289685,1.495674,3.743496,54.099998,false,true,false,false
1734174983970,37.481276,126.944800,0.944993,-2.339964,-9.497396,-0.702860,2.289685,1.495674,3.743496,54.099998,false,true,false,false
1734174984426,37.481275,126.944799,0.843488,-0.250412,-9.615925,1.908269,-1.138225,-0.490300,-0.909886,54.099998,false,true,false,false
1734174984458,37.481275,126.944799,0.843488,-0.250412,-9.615925,1.908269,-1.138225,-0.490300,-0.909886,54.099998,false,true,false,false
1734174984484,37.481275,126.944799,0.843488,-0.102040,-9.661682,1.676766,-4.224282,-0.066258,-1.315241,54.099998,false,true,false,false
1734174984923,37.481334,126.944789,0.025725,-4.278694,-8.791209,-0.759933,3.783094,2.374449,0.439110,73.776147,false,true,false,false
1734174984948,37.481271,126.944798,0.913691,-4.278694,-8.791209,-0.759933,3.783094,2.374449,0.439110,54.099998,false,true,false,false
1734174984971,37.481271,126.944798,0.913691,-4.278694,-8.791209,-0.759933,3.783094,2.374449,0.439110,54.099998,false,true,false,false
1734174984994,37.481271,126.944798,0.913691,-4.278694,-8.791209,-0.759933,3.783094,2.374449,0.439110,54.099998,false,true,false,false
1734174985721,37.481266,126.944795,0.944663,-0.112863,-9.670216,1.626109,-2.204724,0.631804,-0.598997,54.099998,false,true,false,false
1734174985754,37.481266,126.944795,0.944663,-0.273403,-9.683598,1.524279,-3.684213,-1.107368,-0.420552,54.099998,false,true,false,false
1734174985779,37.481266,126.944795,0.944663,-0.273403,-9.683598,1.524279,-3.684213,-1.107368,-0.420552,54.099998,false,true,false,false
1734174985911,37.481331,126.944789,0.034751,-2.856696,-9.377422,-0.270852,1.820007,0.054102,0.802365,73.936313,false,true,false,false
1734174986232,37.481273,126.944814,0.000000,-4.447334,-8.695075,-0.886979,4.464093,1.964675,1.171889,54.099998,false,true,false,false
1734174986583,37.481262,126.944793,0.977777,-2.928731,-9.319849,-0.856162,1.674169,0.142574,6.071033,54.099998,false,true,false,false
1734174986624,37.481262,126.944793,0.977777,-2.928731,-9.319849,-0.856162,1.674169,0.142574,6.071033,54.099998,false,true,false,false
1734174986642,37.481262,126.944793,0.977777,-1.732790,-9.631967,0.626742,1.416755,1.378854,1.276648,54.099998,false,true,false,false
1734174986932,37.481328,126.944788,0.020240,-0.213341,-9.604947,1.967088,-1.589493,-0.213973,-1.184184,73.945495,false,true,false,false
1734174987662,37.481263,126.944789,0.900609,-3.610378,-9.106736,-0.450059,-8.030531,-0.755280,-0.423824,54.099998,false,true,false,false
1734174987694,37.481263,126.944789,0.900609,-3.610378,-9.106736,-0.450059,-8.030531,-0.755280,-0.423824,54.099998,false,true,false,false
1734174987714,37.481263,126.944789,0.900609,-3.075428,-9.309298,-0.220773,2.223092,3.622769,3.340418,54.099998,false,true,false,false
1734174987916,37.481325,126.944788,0.052287,-1.513255,-9.672189,0.573424,-1.730888,0.305773,0.393833,74.021148,false,true,false,false
1734174988261,37.481266,126.944786,0.721331,0.086062,-9.630724,1.847161,-3.959880,-0.597605,-0.377122,54.099998,false,true,false,false
1734174988294,37.481266,126.944786,0.721331,0.086062,-9.630724,1.847161,-3.959880,-0.597605,-0.377122,54.099998,false,true,false,false
1734174988321,37.481266,126.944786,0.721331,0.086062,-9.630724,1.847161,-3.959880,-0.597605,-0.377122,54.099998,false,true,false,false
1734174988915,37.481323,126.944787,0.044021,-3.375274,-9.189332,-0.577640,-8.974318,-2.963935,-0.892400,74.155414,false,true,false,false
1734174988943,37.481261,126.944783,0.883080,-3.375274,-9.189332,-0.577640,-8.974318,-2.963935,-0.892400,54.099998,false,true,false,false
1734174988965,37.481261,126.944783,0.883080,-2.855058,-9.376511,-0.315521,2.479168,0.575126,6.078664,54.099998,false,true,false,false
1734174988987,37.481261,126.944783,0.883080,-2.855058,-9.376511,-0.315521,2.479168,0.575126,6.078664,54.099998,false,true,false,false
1734174989539,37.481262,126.944781,0.844639,0.320135,-9.650059,1.715812,-5.139663,-0.425041,-2.637579,54.099998,false,true,false,false
1734174989567,37.481262,126.944781,0.844639,0.320135,-9.650059,1.715812,-5.139663,-0.425041,-2.637579,54.099998,false,true,false,false
1734174989592,37.481262,126.944781,0.844639,0.320135,-9.650059,1.715812,-5.139663,-0.425041,-2.637579,54.099998,false,true,false,false
1734174989912,37.481318,126.944787,0.180610,-4.203532,-8.823768,-0.801037,4.040726,0.247437,0.923141,74.157450,false,true,false,false
1734174990365,37.481262,126.944778,0.673953,-3.103877,-9.296621,-0.329706,4.178874,3.555027,4.328023,54.099998,false,true,false,false
1734174990403,37.481262,126.944778,0.673953,-3.103877,-9.296621,-0.329706,4.178874,3.555027,4.328023,54.099998,false,true,false,false
1734174990425,37.481262,126.944778,0.673953,-1.661091,-9.649055,0.553691,0.279637,1.850841,2.616232,54.099998,false,true,false,false
1734174990910,37.481317,126.944786,0.051109,0.299177,-9.634236,1.806109,-4.635076,-1.874990,-1.751042,74.121653,false,true,false,false
1734174990941,37.481259,126.944775,0.912206,0.299177,-9.634236,1.806109,-4.635076,-1.874990,-1.751042,54.099998,false,true,false,false
1734174990963,37.481259,126.944775,0.912206,-2.619748,-9.448337,0.189178,2.612565,-1.790345,-1.213896,54.099998,false,true,false,false
1734174990995,37.481259,126.944775,0.912206,-2.619748,-9.448337,0.189178,2.612565,-1.790345,-1.213896,54.099998,false,true,false,false
1734174991242,37.481256,126.944801,0.000000,-4.478181,-8.677242,-0.906363,4.411144,0.658762,0.279082,54.099998,false,true,false,false
1734174991644,37.481259,126.944775,0.899824,-3.546062,-9.142946,-0.043120,3.134259,-6.661777,0.483653,54.099998,false,true,false,false
1734174991685,37.481259,126.944775,0.899824,-1.717758,-9.644644,0.447510,0.331515,1.324493,-0.560038,54.099998,false,true,false,false
1734174991709,37.481259,126.944775,0.899824,-1.717758,-9.644644,0.447510,0.331515,1.324493,-0.560038,54.099998,false,true,false,false
1734174991940,37.481312,126.944784,0.140202,-0.206706,-9.677212,1.574470,-2.697461,0.954836,-0.334273,74.140928,false,true,false,false
1734174992761,37.481254,126.944771,0.930649,-3.662599,-9.096591,-0.086310,4.534089,-5.216246,0.962588,54.099998,false,true,false,false
1734174992798,37.481254,126.944771,0.930649,-3.662599,-9.096591,-0.086310,4.534089,-5.216246,0.962588,54.099998,false,true,false,false
1734174992823,37.481254,126.944771,0.930649,-3.662599,-9.096591,-0.086310,4.534089,-5.216246,0.962588,54.099998,false,true,false,false
1734174992915,37.481309,126.944783,0.114830,-3.662599,-9.096591,-0.086310,4.534089,-5.216246,0.962588,74.164885,false,true,false,false
1734174993359,37.481254,126.944771,0.714650,0.333932,-9.508880,2.374861,-3.798342,-2.014712,-1.589563,54.099998,false,true,false,false
1734174993384,37.481254,126.944771,0.714650,0.333932,-9.508880,2.374861,-3.798342,-2.014712,-1.589563,54.099998,false,true,false,false
1734174993406,37.481254,126.944771,0.714650,0.333932,-9.508880,2.374861,-3.798342,-2.014712,-1.589563,54.099998,false,true,false,false
