timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),pressure(hPa),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1733968385278,36.011948,129.322145,0.811821,-1.724961,3.626433,8.946723,1019.694336,-1.102591,0.632852,1.178656,-53.516617,true,true,true,false
1733968387099,36.011942,129.322157,0.819083,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968387122,36.011942,129.322157,0.819083,-2.743409,5.383320,7.724243,1019.703857,-0.464821,0.516292,-1.065669,-53.595882,true,true,true,false
1733968387137,36.011942,129.322157,0.819083,-2.743409,5.383320,7.724243,1019.703857,-0.464821,0.516292,-1.065669,-53.595882,true,true,true,false
1733968387150,36.011942,129.322157,0.819083,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968389141,36.011955,129.322135,0.298820,-0.285153,1.487566,9.688974,1019.656738,-2.477756,-2.033444,2.943133,-45.931731,true,true,true,false
1733968389153,36.011947,129.322166,0.818618,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968389159,36.011947,129.322166,0.818618,-0.285153,1.487566,9.688974,1019.656738,-2.477756,-2.033444,2.943133,-45.931731,true,true,true,false
1733968389166,36.011947,129.322166,0.818618,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968389174,36.011947,129.322166,0.818618,-0.285153,1.487566,9.688974,1019.671875,-2.477756,-2.033444,2.943133,-53.326370,true,true,true,false
1733968391150,36.011957,129.322182,0.921990,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968391165,36.011957,129.322182,0.921990,-2.908082,2.298084,9.079220,1019.587891,0.588100,0.371451,-4.240538,-45.281957,true,true,true,false
1733968391181,36.011957,129.322182,0.921990,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968391197,36.011957,129.322182,0.921990,-2.908082,2.298084,9.079220,1019.593994,0.588100,0.371451,-4.240538,-52.681656,true,true,true,false
1733968393144,36.011975,129.322199,1.087375,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968393152,36.011975,129.322199,1.087375,-2.002436,2.547663,9.255812,1019.515137,0.008066,-0.263594,2.547902,-44.687497,true,true,true,false
1733968393162,36.011975,129.322199,1.087375,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968393168,36.011975,129.322199,1.087375,-2.002436,2.547663,9.255812,1019.515137,0.008066,-0.263594,2.547902,-44.687497,true,true,true,false
1733968395003,36.011991,129.322214,1.063262,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968395026,36.011991,129.322214,1.063262,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968395041,36.011991,129.322214,1.063262,-2.384788,2.570962,9.158237,1019.470703,1.843699,1.211877,-3.861964,-51.661739,true,true,true,false
1733968395061,36.011991,129.322214,1.063262,-2.384788,2.570962,9.158237,1019.470703,1.843699,1.211877,-3.861964,-51.661739,true,true,true,false
1733968395123,36.011950,129.322175,0.405561,0.476323,1.655669,9.654132,1019.476807,-0.950375,1.037808,2.223802,-51.714584,true,true,true,false
1733968397119,36.012008,129.322218,1.020298,0.669644,4.092458,8.886716,1019.471924,2.629566,-1.741352,-0.597691,-51.672310,true,true,true,false
1733968397146,36.012008,129.322218,1.020298,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968397164,36.012008,129.322218,1.020298,0.669644,4.092458,8.886716,1019.471924,2.629566,-1.741352,-0.597691,-51.672310,true,true,true,false
1733968397180,36.012008,129.322218,1.020298,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968399156,36.011959,129.322203,0.518609,0.531756,3.931750,8.968219,1019.448486,-0.081646,-0.369178,-2.558641,-51.476780,true,true,true,false
1733968399171,36.012013,129.322226,1.009114,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968399187,36.012013,129.322226,1.009114,0.531756,3.931750,8.968219,1019.471436,-0.081646,-0.369178,-2.558641,-51.667023,true,true,true,false
1733968399205,36.012013,129.322226,1.009114,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968399217,36.012013,129.322226,1.009114,0.770820,4.249234,8.804555,1019.471436,-0.265644,0.769312,0.396662,-43.913652,true,true,true,false
1733968401802,36.012034,129.322235,1.103962,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968401822,36.012034,129.322235,1.103962,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968401839,36.012034,129.322235,1.103962,0.831525,-1.730873,9.616810,1019.451172,6.758393,1.003036,2.423930,-51.497917,true,true,true,false
1733968401859,36.012034,129.322235,1.103962,0.831525,-1.730873,9.616810,1019.451172,6.758393,1.003036,2.423930,-51.497917,true,true,true,false
1733968404045,36.012064,129.322251,1.140504,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968404055,36.012064,129.322251,1.140504,-0.533792,-0.775275,9.761374,1019.404297,2.396481,-0.927002,1.039169,-43.388287,true,true,true,false
1733968404065,36.012064,129.322251,1.140504,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968404075,36.012064,129.322251,1.140504,-0.533792,-0.775275,9.761374,1019.404297,2.396481,-0.927002,1.039169,-43.388287,true,true,true,false
